49,C6
23,H4
42,D8
37,H5
39,HJ
44,S9
6,DA
48,H7
4,S4
23,H4
41,DJ
24,C3
1,D9
21,H10
46,C5
28,S5
33,SA
36,C2
11,SJ
29,CQ
42,D8
50,HK
17,H6
37,H5
23,H4
26,C10
52,CA
8,D6
46,C5
37,H5
1,D9
9,D2
44,S9
6,DA
1,D9
13,D5
36,C2
6,DA
2,C9
35,D7
15,S6
52,CA
2,C9
32,H2
42,D8
9,D2
2,C9
9,D2
1,D9
33,SA
42,D8
27,S10
31,S7
47,D3
40,S2
42,D8
27,S10
38,H3
6,DA
27,S10
1,D9
3,HQ
36,C2
37,H5
34,CJ
51,H9
14,S8
52,CA
49,C6
11,SJ
3,HQ
22,SK
51,H9
42,D8
11,SJ
42,D8
15,S6
25,D4
31,S7
24,C3
8,D6
24,C3
39,HJ
3,HQ
28,S5
36,C2
51,H9
5,C8
18,DK
48,H7
43,HA
52,CA
32,H2
45,H8
4,S4
32,H2
38,H3
25,D4
39,HJ
27,S10
52,CA
6,DA
46,C5
20,CK
39,HJ
13,D5
8,D6
9,D2
18,DK
47,D3
27,S10
15,S6
8,D6
14,S8
44,S9
3,HQ
40,S2
5,C8
36,C2
30,D10
50,HK
13,D5
18,DK
5,C8
46,C5
50,HK
21,H10
50,HK
31,S7
2,C9
32,H2
42,D8
45,H8
26,C10
35,D7
47,D3
29,CQ
3,HQ
26,C10
36,C2
29,CQ
49,C6
11,SJ
38,H3
13,D5
18,DK
30,D10
30,D10
3,HQ
25,D4
38,H3
51,H9
42,D8
13,D5
32,H2
33,SA
13,D5
42,D8
17,H6
38,H3
31,S7
40,S2
48,H7
13,D5
40,S2
31,S7
41,DJ
52,CA
6,DA
39,HJ
40,S2
41,DJ
19,S3
27,S10
5,C8
24,C3
35,D7
18,DK
52,CA
19,S3
43,HA
48,H7
9,D2
14,S8
34,CJ
38,H3
40,S2
47,D3
33,SA
40,S2
4,S4
26,C10
44,S9
40,S2
46,C5
50,HK
7,C7
5,C8
10,DQ
42,D8
7,C7
12,SQ
8,D6
23,H4
37,H5
42,D8
43,HA
6,DA
17,H6
35,D7
13,D5
26,C10
8,D6
10,DQ
26,C10
6,DA
7,C7
27,S10
8,D6
11,SJ
44,S9
12,SQ
34,CJ
44,S9
30,D10
17,H6
12,SQ
12,SQ
46,C5
20,CK
12,SQ
23,H4
2,C9
30,D10
20,CK
39,HJ
31,S7
32,H2
3,HQ
38,H3
40,S2
9,D2
44,S9
13,D5
3,HQ
8,D6
16,C4
14,S8
46,C5
52,CA
37,H5
3,HQ
16,C4
24,C3
50,HK
33,SA
21,H10
32,H2
11,SJ
20,CK
24,C3
28,S5
20,CK
21,H10
5,C8
36,C2
39,HJ
19,S3
51,H9
25,D4
7,C7
49,C6
34,CJ
43,HA
52,CA
32,H2
4,S4
13,D5
42,D8
45,H8
51,H9
1,D9
44,S9
2,C9
51,H9
36,C2
52,CA
5,C8
37,H5
32,H2
7,C7
37,H5
49,C6
18,DK
48,H7
37,H5
9,D2
24,C3
46,C5
51,H9
11,SJ
42,D8
51,H9
11,SJ
8,SJ
14,HQ
19,HK
17,HA
18,HJ
6,CQ
45,CA
51,S5
13,C4
33,H4
45,CA
24,DK
28,D8
14,HQ
31,C10
41,C7
2,SQ
15,H8
27,DA
16,CK
43,C5
48,H2
2,SQ
16,CK
39,H10
24,DK
3,SA
18,HJ
34,H9
41,C7
20,H5
41,C7
19,HK
12,CJ
29,D3
6,CQ
35,D6
6,CQ
21,H7
15,H8
34,H9
18,HJ
51,S5
27,DA
49,D5
27,DA
16,CK
20,H5
7,S10
37,C8
38,D7
8,SJ
38,D7
44,S6
8,SJ
18,HJ
10,S3
31,C10
39,H10
23,H6
32,H3
29,D3
49,D5
30,DJ
37,C8
32,H3
35,D6
9,C3
16,CK
6,CQ
23,H6
39,H10
42,D10
7,S10
14,HQ
9,C3
23,H6
18,HJ
11,C2
12,CJ
6,CQ
8,SJ
36,C6
31,C10
21,H7
19,HK
24,DK
25,D9
3,SA
51,S5
46,D2
7,S10
19,HK
12,CJ
8,SJ
28,D8
39,H10
43,C5
37,C8
31,C10
36,C6
7,S10
9,C3
47,S8
20,H5
1,DQ
8,SJ
12,CJ
40,S7
39,H10
7,S10
16,CK
26,S4
31,C10
51,S5
6,CQ
19,HK
38,D7
48,H2
7,S10
24,DK
30,DJ
25,D9
48,H2
26,S4
40,S7
39,H10
11,C2
35,D6
47,S8
10,S3
11,C2
33,H4
5,C9
38,D7
45,CA
15,H8
35,D6
42,D10
28,D8
2,SQ
23,H6
32,H3
37,C8
44,S6
51,S5
32,H3
15,H8
12,CJ
21,H7
50,D4
13,C4
29,D3
12,CJ
31,C10
20,H5
15,H8
32,H3
22,S9
16,CK
20,H5
25,D9
26,S4
51,S5
46,D2
14,HQ
7,S10
11,C2
42,D10
23,H6
26,S4
16,CK
49,D5
33,H4
49,D5
2,SQ
37,C8
47,S8
38,D7
14,HQ
17,HA
5,C9
10,S3
11,C2
34,H9
4,S2
17,HA
44,S6
36,C6
27,DA
10,S3
16,CK
51,S5
3,SA
52,SK
28,D8
21,H7
10,S3
22,S9
5,C9
17,HA
41,C7
10,S3
31,C10
23,H6
2,SQ
47,S8
34,H9
6,CQ
31,C10
35,D6
42,D10
1,DQ
1,DQ
42,D10
20,H5
11,C2
13,C4
29,D3
48,H2
23,H6
30,DJ
32,H3
6,CQ
38,D7
11,C2
18,HJ
35,D6
41,C7
44,S6
13,C4
17,HA
22,S9
29,D3
36,C6
35,D6
11,C2
22,S9
44,S6
33,H4
37,C8
22,S9
46,D2
28,D8
47,S8
25,D9
37,C8
11,C2
16,CK
48,H2
30,DJ
25,D9
43,C5
23,H6
2,SQ
38,D7
2,SQ
16,CK
42,D10
23,H6
36,C6
25,D9
18,HJ
14,HQ
47,S8
50,D4
45,CA
9,C3
14,HQ
11,C2
24,DK
6,CQ
51,S5
8,SJ
28,D8
3,SA
10,S3
39,H10
40,S7
50,D4
6,CQ
37,C8
44,S6
49,D5
46,D2
26,S4
46,D2
30,DJ
42,D10
14,HQ
38,D7
1,DQ
50,D4
52,SK
12,CJ
27,DA
11,C2
32,H3
27,DA
51,S5
32,H3
16,CK
23,H6
27,DA
24,DK
44,S6
51,S5
16,CK
37,C8
38,D7
5,C9
40,S7
32,H3
36,C6
6,CQ
34,H9
43,C5
45,CA
20,H5
34,H9
40,S7
20,H5
21,H7
28,D8
38,D7
25,D9
17,HA
9,C3
39,H10
12,CJ
23,H6
24,DK
14,HQ
45,CA
48,H2
15,H8
33,H4
19,HK
28,D8
31,C10
6,CQ
18,HJ
42,D10
4,S2
40,S7
52,SK
33,H4
35,D6
50,D4
39,H10
32,H3
49,D5
50,D4
52,SK
10,S3
52,SK
7,S10
24,DK
25,D9
47,S8
7,S10
38,D7
17,HA
30,DJ
18,HJ
30,DJ
35,D6
46,D2
34,H9
13,C4
19,HK
32,H3
21,H7
25,D9
34,H9
48,H2
42,D10
28,D8
30,DJ
37,C8
25,D9
32,H3
19,HK
47,S8
16,CK
15,H8
43,C5
4,S2
6,CQ
51,S5
37,C8
48,H2
51,S5
33,H4
12,CJ
17,HA
18,HJ
27,DA
18,HJ
7,S10
38,D7
26,S4
43,C5
25,D9
51,S5
40,S7
45,CA
5,C9
44,S6
15,H8
46,D2
52,SK
3,SA
17,HA
35,D6
22,S9
9,C3
6,CQ
29,D3
14,HQ
27,DA
34,H9
23,H6
40,S7
46,D2
18,HJ
50,D4
27,DA
47,S8
17,HA
15,H8
17,HA
31,C10
13,C4
2,SQ
14,HQ
35,D6
44,S6
7,S10
5,C9
38,D7
12,CJ
39,H10
1,DQ
27,DA
48,H2
38,D7
23,H6
28,D8
34,H9
44,S6
3,SA
33,H4
29,D3
11,C2
22,S9
3,SA
40,S7
25,D9
12,CJ
25,D9
33,H4
18,HJ
42,D10
49,D5
11,C2
35,D6
29,D3
1,DQ
24,DK
37,C8
52,SK
21,SK
34,H2
43,DJ
12,S8
46,DA
32,C6
46,DA
11,C3
36,C5
6,S6
30,D2
30,D2
21,SK
22,D8
51,CK
15,H8
12,S8
25,S10
43,DJ
20,C8
23,C9
31,CA
51,CK
39,S5
51,CK
41,H9
20,C8
35,D5
32,C6
3,HA
43,DJ
12,S8
7,H4
18,D3
9,C4
17,SJ
29,CQ
51,CK
24,SQ
25,S10
38,C2
28,HQ
43,DJ
26,H7
47,DK
37,H6
15,H8
19,S2
50,H3
8,CJ
24,SQ
52,D10
11,C3
3,HA
17,SJ
18,D3
50,H3
24,SQ
23,C9
12,S8
4,S3
52,D10
38,C2
6,S6
8,CJ
35,D5
12,S8
23,C9
26,H7
28,HQ
37,H6
32,C6
22,D8
50,H3
51,CK
23,C9
33,D7
40,C7
26,H7
25,S10
52,D10
22,D8
23,C9
51,CK
30,D2
46,DA
28,HQ
10,DQ
6,S6
30,D2
39,S5
16,H5
10,DQ
28,HQ
32,C6
12,S8
40,C7
14,SA
35,D5
21,SK
20,C8
25,S10
1,S4
52,D10
34,H2
52,D10
21,SK
37,H6
47,DK
38,C2
40,C7
11,C3
13,S9
8,CJ
7,H4
8,CJ
3,HA
8,CJ
45,HJ
14,SA
38,C2
43,DJ
14,SA
42,D6
6,S6
8,CJ
29,CQ
8,CJ
29,CQ
15,H8
16,H5
39,S5
50,H3
46,DA
43,DJ
13,S9
30,D2
46,DA
47,DK
38,C2
12,S8
30,D2
34,H2
6,S6
23,C9
15,H8
45,HJ
41,H9
5,D4
16,H5
15,H8
42,D6
2,HK
21,SK
26,H7
46,DA
12,S8
33,D7
2,HK
20,C8
36,C5
37,H6
34,H2
40,C7
28,HQ
25,S10
2,HK
22,D8
26,H7
29,CQ
4,S3
35,D5
30,D2
7,H4
12,S8
14,SA
21,SK
6,S6
7,H4
22,D8
27,S7
44,H10
40,C7
31,CA
3,HA
4,S3
43,DJ
42,D6
45,HJ
12,S8
28,HQ
52,D10
16,H5
21,SK
45,HJ
7,H4
18,D3
23,C9
47,DK
4,S3
16,H5
37,H6
7,H4
48,C10
51,CK
44,H10
9,C4
43,DJ
51,CK
7,H4
44,H10
11,C3
51,CK
28,HQ
44,H10
50,H3
11,C3
5,D4
7,H4
21,SK
24,SQ
51,CK
40,C7
26,H7
19,S2
41,H9
43,DJ
9,C4
21,SK
7,H4
46,DA
49,D9
7,H4
16,H5
24,SQ
39,S5
21,SK
24,SQ
2,HK
12,S8
14,SA
6,S6
18,D3
24,SQ
22,D8
38,C2
42,D6
50,H3
18,D3
42,D6
28,HQ
42,D6
4,S3
8,CJ
16,H5
52,D10
12,S8
28,HQ
3,HA
5,D4
35,D5
12,S8
28,HQ
39,S5
28,HQ
27,S7
51,CK
4,S3
49,D9
41,H9
26,H7
41,H9
44,H10
2,HK
4,S3
31,CA
45,HJ
2,HK
19,S2
30,D2
50,H3
13,S9
16,H5
39,S5
40,C7
42,D6
2,HK
45,HJ
16,H5
19,S2
7,H4
9,C4
52,D10
38,C2
4,S3
11,C3
28,HQ
47,DK
29,CQ
44,H10
48,C10
51,CK
18,D3
7,H4
16,H5
24,SQ
29,CQ
30,D2
47,DK
6,S6
11,C3
44,H10
20,C8
7,H4
21,SK
47,DK
49,D9
1,S4
27,S7
28,HQ
44,H10
16,H5
39,S5
40,C7
30,D2
19,S2
28,HQ
8,CJ
17,SJ
18,D3
34,H2
9,C4
16,H5
36,C5
37,H6
23,C9
28,HQ
30,D2
12,S8
31,CA
42,D6
8,CJ
16,H5
42,D6
6,S6
28,HQ
4,S3
42,D6
11,C3
27,S7
2,HK
13,S9
14,SA
19,S2
52,D10
13,S9
3,HA
19,S2
21,SK
31,CA
34,H2
22,D8
43,DJ
24,SQ
25,S10
11,C3
15,H8
38,C2
43,DJ
51,CK
10,DQ
18,D3
5,D4
38,C2
3,HA
21,SK
38,C2
22,D8
33,D7
2,HK
11,C3
17,SJ
27,S7
10,DQ
2,HK
43,DJ
16,H5
28,HQ
5,D4
30,D2
31,CA
5,D4
8,CJ
9,C4
34,H2
11,C3
16,H5
22,D8
30,D2
9,C4
17,SJ
23,C9
6,S6
52,D10
41,H9
35,D5
34,H2
48,C10
28,HQ
27,S7
21,SK
35,D5
15,H8
27,S7
23,C9
14,SA
12,S8
41,H9
49,D9
26,H7
23,C9
2,HK
23,C9
4,S3
47,DK
28,HQ
13,S9
30,D2
19,S2
9,C4
28,HQ
26,H7
42,D6
44,H10
51,CK
3,HA
8,CJ
13,S9
38,C2
20,C8
33,D7
48,C10
15,H8
24,SQ
22,D8
25,S10
41,H9
4,S3
49,D9
38,C2
49,D9
17,SJ
48,C10
47,DK
26,H7
17,SJ
18,D3
23,C9
5,D4
14,SA
28,HQ
38,C2
31,CA
23,C9
23,C9
15,H8
42,D6
13,S9
35,D5
19,S2
35,D5
2,HK
32,C6
7,H4
48,C10
19,S2
18,D3
28,HQ
21,SK
52,D10
19,S2
31,CA
32,C6
49,D9
32,C6
21,SK
9,C4
4,S3
5,D4
20,C8
45,HJ
34,H2
41,H9
10,DQ
29,CQ
15,H8
4,DQ
49,C8
18,H3
28,D3
30,S4
15,SQ
2,H4
20,S5
49,C8
39,C2
35,C9
6,D7
50,CQ
28,D3
33,SJ
22,CJ
28,D3
15,SQ
43,S10
46,H10
28,D3
36,D4
7,DK
16,CK
16,CK
26,H6
19,C3
43,S10
41,H9
24,D8
35,C9
38,CA
39,C2
46,H10
2,H4
27,D9
5,H7
33,SJ
25,HQ
14,H2
4,DQ
44,HA
18,H3
33,SJ
21,SA
21,SA
27,D9
44,HA
7,DK
43,S10
2,H4
16,CK
52,D10
6,D7
7,DK
9,H8
11,D6
18,H3
11,D6
26,H6
46,H10
5,H7
9,H8
35,C9
37,HK
3,S2
42,SK
15,SQ
52,D10
38,CA
43,S10
19,C3
24,D8
20,S5
48,S6
26,H6
15,SQ
16,CK
23,D5
42,SK
44,HA
26,H6
40,C7
35,C9
23,D5
52,D10
28,D3
8,S3
28,D3
23,D5
29,S9
38,CA
40,C7
29,S9
13,HJ
23,D5
26,H6
32,DA
26,H6
38,CA
35,C9
52,D10
12,C4
48,S6
25,HQ
34,C5
45,S8
52,D10
51,D2
20,S5
39,C2
16,CK
49,C8
1,H5
37,HK
39,C2
7,DK
40,C7
26,H6
48,S6
28,D3
44,HA
21,SA
37,HK
21,SA
33,SJ
48,S6
9,H8
6,D7
14,H2
48,S6
35,C9
24,D8
10,C6
28,D3
23,D5
41,H9
51,D2
39,C2
18,H3
46,H10
8,S3
20,S5
51,D2
11,D6
14,H2
24,D8
16,CK
12,C4
34,C5
40,C7
15,SQ
21,SA
25,HQ
49,C8
6,D7
7,DK
10,C6
16,CK
42,SK
48,S6
27,D9
19,C3
10,C6
32,DA
42,SK
36,D4
13,HJ
13,HJ
19,C3
25,HQ
49,C8
13,HJ
33,SJ
21,SA
30,S4
40,C7
50,CQ
6,D7
21,SA
36,D4
18,H3
36,D4
51,D2
16,CK
25,HQ
38,CA
52,D10
22,CJ
10,C6
25,HQ
21,SA
32,DA
1,H5
5,H7
31,S7
11,D6
26,H6
39,C2
46,H10
8,S3
37,HK
9,H8
21,SA
1,H5
2,H4
24,D8
34,C5
51,D2
25,HQ
40,C7
47,DJ
8,S3
41,H9
5,H7
24,D8
31,S7
3,S2
23,D5
48,S6
19,C3
45,S8
2,H4
24,D8
13,HJ
22,CJ
26,H6
4,DQ
28,D3
9,H8
42,SK
15,SQ
18,H3
19,C3
5,H7
24,D8
34,C5
1,H5
3,S2
37,HK
12,C4
16,CK
24,D8
20,S5
37,HK
14,H2
18,H3
10,C6
44,HA
15,SQ
17,C10
11,D6
52,D10
3,S2
9,H8
14,H2
16,CK
21,SA
17,C10
37,HK
42,SK
13,HJ
38,CA
6,D7
49,C8
15,SQ
33,SJ
18,H3
41,H9
41,H9
26,H6
29,S9
37,HK
22,CJ
35,C9
49,C8
37,HK
3,S2
38,CA
51,D2
40,C7
23,D5
45,S8
4,DQ
18,H3
32,DA
51,D2
31,S7
33,SJ
52,D10
13,HJ
21,SA
11,D6
28,D3
39,C2
51,D2
24,D8
34,C5
22,CJ
32,DA
38,CA
12,C4
25,HQ
3,S2
21,SA
30,S4
4,DQ
16,CK
17,C10
50,CQ
34,C5
33,SJ
1,H5
40,C7
12,C4
16,CK
24,D8
39,C2
14,H2
19,C3
45,S8
31,S7
2,H4
11,D6
18,H3
31,S7
19,C3
2,H4
38,CA
47,DJ
26,H6
8,S3
25,HQ
17,C10
45,S8
50,CQ
22,CJ
25,HQ
32,DA
50,CQ
23,D5
36,D4
4,DQ
5,H7
12,C4
52,D10
8,S3
43,S10
1,H5
39,C2
25,HQ
4,DQ
20,S5
3,S2
30,S4
36,D4
38,CA
47,DJ
19,C3
28,D3
36,D4
42,SK
35,C9
47,DJ
26,H6
29,S9
38,CA
4,DQ
46,H10
8,S3
50,CQ
33,SJ
46,H10
45,S8
37,HK
39,C2
2,H4
27,D9
35,C9
15,SQ
42,SK
32,DA
35,C9
44,HA
49,C8
9,H8
20,S5
29,S9
47,DJ
1,H5
37,HK
51,D2
1,H5
21,SA
36,D4
37,HK
47,DJ
29,S9
52,D10
41,H9
8,S3
22,CJ
9,H8
26,H6
31,S7
34,C5
16,CK
30,S4
21,SA
42,SK
26,H6
30,S4
44,HA
50,CQ
24,D8
17,C10
21,SA
27,D9
23,D5
24,D8
50,CQ
41,H9
30,S4
35,C9
50,CQ
50,CQ
47,DJ
51,D2
22,CJ
34,C5
37,HK
18,H3
34,C5
43,S10
39,C2
12,C4
22,CJ
4,DQ
5,H7
3,S2
39,C2
41,H9
3,S2
12,C4
3,S2
7,DK
33,SJ
14,H2
38,CA
6,D7
20,S5
36,D4
15,SQ
21,SA
7,DK
25,HQ
49,C8
2,H4
3,S2
6,D7
22,CJ
43,S10
27,D9
13,HJ
18,H3
49,C8
19,C3
30,S4
24,D8
24,D8
29,S9
2,H4
20,S5
34,C5
6,D7
5,H7
26,H6
35,C9
52,D10
18,H3
50,CQ
2,H4
12,C4
12,C4
22,CJ
1,H5
7,DK
2,H4
45,S8
41,H9
31,S7
16,CK
40,C7
41,H9
52,D10
46,H7
49,SA
21,S2
49,SA
42,H8
44,C9
46,H7
7,CJ
8,D3
15,H3
17,H4
48,S3
38,C10
45,D5
51,CK
16,D7
24,HA
12,H9
27,D4
40,D6
14,H5
10,D10
14,H5
27,D4
51,CK
8,D3
51,CK
41,S9
36,HQ
44,C9
46,H7
6,HK
8,D3
29,D2
27,D4
12,H9
51,CK
16,D7
1,C2
13,S5
8,D3
17,H4
16,D7
6,HK
10,D10
36,HQ
12,H9
48,S3
43,D8
47,H10
37,C8
20,S10
31,C5
12,H9
46,H7
27,D4
17,H4
6,HK
37,C8
41,S9
28,DK
12,H9
1,C2
46,H7
2,D9
18,S8
49,SA
9,S4
28,DK
48,S3
51,CK
34,SK
39,CQ
40,D6
28,DK
18,S8
24,HA
51,CK
38,C10
39,CQ
9,S4
15,H3
21,S2
33,S6
2,D9
22,C3
38,C10
16,D7
25,DA
50,DJ
29,D2
32,SJ
37,C8
49,SA
15,H3
24,HA
26,CA
2,D9
13,S5
21,S2
2,D9
9,S4
29,D2
5,S7
40,D6
26,CA
31,C5
10,D10
15,H3
31,C5
33,S6
3,C4
26,CA
43,D8
16,D7
19,HJ
50,DJ
36,HQ
6,HK
36,HQ
38,C10
22,C3
45,D5
23,DQ
24,HA
35,C6
17,H4
30,SQ
43,D8
35,C6
26,CA
37,C8
43,D8
4,C7
52,H2
19,HJ
23,DQ
46,H7
38,C10
22,C3
28,DK
52,H2
1,C2
36,HQ
38,C10
24,HA
36,HQ
34,SK
39,CQ
31,C5
18,S8
26,CA
1,C2
32,SJ
24,HA
14,H5
19,HJ
6,HK
19,HJ
9,S4
19,HJ
2,D9
52,H2
18,S8
3,C4
16,D7
19,HJ
37,C8
27,D4
48,S3
23,DQ
44,C9
4,C7
3,C4
42,H8
6,HK
19,HJ
8,D3
42,H8
47,H10
14,H5
29,D2
32,SJ
35,C6
8,D3
3,C4
39,CQ
27,D4
2,D9
13,S5
4,C7
17,H4
24,HA
50,DJ
51,CK
34,SK
46,H7
9,S4
31,C5
30,SQ
17,H4
39,CQ
51,CK
8,D3
10,D10
34,SK
1,C2
50,DJ
51,CK
18,S8
20,S10
45,D5
40,D6
16,D7
45,D5
51,CK
18,S8
34,SK
1,C2
29,D2
34,SK
35,C6
42,H8
2,D9
50,DJ
15,H3
7,CJ
21,S2
46,H7
5,S7
36,HQ
4,C7
10,D10
23,DQ
37,C8
7,CJ
26,CA
11,H6
52,H2
21,S2
23,DQ
35,C6
46,H7
27,D4
12,H9
50,DJ
4,C7
25,DA
29,D2
41,S9
13,S5
37,C8
41,S9
46,H7
49,SA
6,HK
7,CJ
17,H4
23,DQ
50,DJ
21,S2
30,SQ
18,S8
49,SA
17,H4
19,HJ
25,DA
26,CA
28,DK
17,H4
15,H3
42,H8
11,H6
2,D9
8,D3
29,D2
30,SQ
51,CK
10,D10
11,H6
1,C2
7,CJ
13,S5
39,CQ
48,S3
4,C7
36,HQ
47,H10
2,D9
22,C3
34,SK
33,S6
5,S7
47,H10
52,H2
3,C4
37,C8
41,S9
6,HK
52,H2
24,HA
42,H8
36,HQ
15,H3
17,H4
34,SK
44,C9
20,S10
18,S8
35,C6
18,S8
41,S9
5,S7
42,H8
29,D2
51,CK
29,D2
14,H5
28,DK
19,HJ
26,CA
19,HJ
28,DK
2,D9
3,C4
14,H5
18,S8
20,S10
41,S9
22,C3
1,C2
2,D9
6,HK
15,H3
21,S2
1,C2
35,C6
46,H7
11,H6
25,DA
32,SJ
41,S9
46,H7
48,S3
32,SJ
33,S6
7,CJ
38,C10
52,H2
2,D9
12,H9
37,C8
2,D9
9,S4
20,S10
13,S5
12,H9
3,C4
9,S4
16,D7
10,D10
17,H4
21,S2
25,DA
27,D4
41,S9
27,D4
32,SJ
26,CA
4,C7
44,C9
15,H3
46,H7
14,H5
41,S9
19,HJ
21,S2
51,CK
27,D4
12,H9
28,DK
29,D2
34,SK
34,SK
52,H2
47,H10
2,D9
35,C6
44,C9
47,H10
2,D9
38,C10
2,D9
13,S5
14,H5
36,HQ
10,D10
29,D2
27,D4
12,H9
13,S5
38,C10
50,DJ
16,D7
38,C10
3,C4
30,SQ
47,H10
48,S3
52,H2
38,C10
49,SA
25,DA
3,C4
50,DJ
3,C4
52,H2
31,C5
42,H8
2,D9
12,H9
47,H10
15,H3
23,DQ
28,DK
10,D10
44,C9
48,S3
10,D10
38,C10
21,S2
37,C8
10,D10
11,H6
34,SK
29,D2
24,HA
7,CJ
12,H9
18,S8
39,CQ
52,H2
7,CJ
49,SA
46,H7
3,C4
23,DQ
29,D2
30,SQ
47,H10
25,DA
33,S6
37,C8
15,H3
16,D7
23,DQ
4,C7
4,C7
27,D4
25,DA
49,SA
20,S10
6,HK
51,CK
13,S5
26,CA
42,H8
35,C6
13,S5
38,C10
38,C10
7,CJ
28,DK
43,D8
47,H10
36,HQ
41,S9
15,H3
1,C2
12,H9
11,H6
17,H4
38,C10
6,HK
18,S8
27,D4
41,S9
4,C7
10,D10
25,DA
19,HJ
24,HA
46,H7
6,HK
29,D2
43,D8
52,H2
29,D2
48,S3
36,HQ
8,D3
49,SA
8,D3
44,C9
16,D7
5,S7
5,S7
20,S10
34,SK
16,D7
12,H9
47,H10
24,HA
47,H10
23,DQ
9,S4
23,DQ
37,C8
43,D8
37,C8
51,CK
5,H3
25,H4
2,HQ
19,D9
32,H6
41,D7
43,H5
30,S9
17,S3
28,C6
52,DJ
20,S5
33,D5
12,CA
30,S9
17,S3
41,D7
45,C2
19,D9
27,H9
3,CQ
4,CJ
19,D9
52,DJ
31,SK
40,C5
45,C2
8,D4
24,C4
46,H8
50,D6
15,H2
32,H6
23,S6
37,D3
32,H6
2,HQ
27,H9
7,HK
29,D8
34,S10
21,SA
48,C3
28,C6
41,D7
45,C2
21,SA
33,D5
47,H10
3,CQ
40,C5
38,SJ
50,D6
6,D10
40,C5
31,SK
12,CA
43,H5
4,CJ
20,S5
2,HQ
17,S3
18,S4
41,D7
24,C4
28,C6
40,C5
42,DK
24,C4
30,S9
36,C9
25,H4
37,D3
6,D10
33,D5
52,DJ
28,C6
50,D6
49,C7
26,D2
41,D7
33,D5
48,C3
9,S2
42,DK
39,HA
37,D3
46,H8
22,H7
2,HQ
42,DK
48,C3
51,DA
30,S9
1,DQ
32,H6
36,C9
20,S5
34,S10
13,SQ
33,D5
16,S8
24,C4
50,D6
37,D3
6,D10
12,CA
19,D9
18,S4
21,SA
38,SJ
33,D5
4,CJ
15,H2
21,SA
34,S10
52,DJ
36,C9
34,S10
17,S3
24,C4
10,CK
18,S4
22,H7
12,CA
49,C7
9,S2
51,DA
17,S3
52,DJ
25,H4
13,SQ
13,SQ
15,H2
26,D2
45,C2
3,CQ
20,S5
4,CJ
14,S7
40,C5
50,D6
31,SK
15,H2
32,H6
3,CQ
9,S2
33,D5
42,DK
46,H8
29,D8
52,DJ
21,SA
40,C5
41,D7
48,C3
40,C5
43,H5
36,C9
40,C5
42,DK
40,C5
21,SA
48,C3
21,SA
35,C10
44,C8
3,CQ
5,H3
33,D5
35,C10
22,H7
10,CK
47,H10
50,D6
9,S2
21,SA
2,HQ
19,D9
11,HJ
23,S6
43,H5
13,SQ
18,S4
27,H9
35,C10
40,C5
48,C3
16,S8
28,C6
25,H4
28,C6
41,D7
10,CK
11,HJ
14,S7
22,H7
33,D5
1,DQ
31,SK
1,DQ
22,H7
10,CK
21,SA
25,H4
17,S3
43,H5
22,H7
5,H3
8,D4
13,SQ
19,D9
26,D2
2,HQ
34,S10
45,C2
2,HQ
52,DJ
17,S3
19,D9
28,C6
46,H8
33,D5
37,D3
38,SJ
45,C2
8,D4
49,C7
51,DA
29,D8
23,S6
33,D5
40,C5
3,CQ
32,H6
51,DA
28,C6
52,DJ
6,D10
41,D7
20,S5
19,D9
19,D9
32,H6
3,CQ
17,S3
28,C6
31,SK
38,SJ
11,HJ
29,D8
32,H6
21,SA
29,D8
26,D2
51,DA
3,CQ
7,HK
4,CJ
33,D5
30,S9
48,C3
23,S6
4,CJ
33,D5
42,DK
52,DJ
37,D3
25,H4
41,D7
17,S3
32,H6
47,H10
44,C8
49,C7
11,HJ
16,S8
23,S6
31,SK
47,H10
4,CJ
14,S7
12,CA
13,SQ
39,HA
9,S2
3,CQ
15,H2
21,SA
6,D10
1,DQ
5,H3
8,D4
52,DJ
7,HK
8,D4
45,C2
29,D8
46,H8
15,H2
51,DA
21,SA
46,H8
27,H9
7,HK
49,C7
46,H8
11,HJ
14,S7
18,S4
39,HA
19,D9
39,HA
5,H3
35,C10
44,C8
44,C8
33,D5
5,H3
10,CK
51,DA
51,DA
2,HQ
19,D9
26,D2
12,CA
35,C10
44,C8
19,D9
52,DJ
31,SK
30,S9
8,D4
42,DK
3,CQ
15,H2
30,S9
12,CA
32,H6
20,S5
52,DJ
28,C6
30,S9
15,H2
36,C9
49,C7
11,HJ
17,S3
47,H10
47,H10
8,D4
33,D5
42,DK
51,DA
28,C6
12,CA
26,D2
36,C9
9,S2
43,H5
15,H2
49,C7
2,HQ
5,H3
42,DK
48,C3
47,H10
28,C6
22,H7
35,C10
43,H5
5,H3
40,C5
12,CA
19,D9
26,D2
24,C4
38,SJ
47,H10
10,CK
2,HQ
48,C3
20,S5
21,SA
24,C4
13,SQ
12,CA
8,D4
12,CA
38,SJ
10,CK
11,HJ
30,S9
39,HA
2,HQ
40,C5
22,H7
45,C2
21,SA
39,HA
2,HQ
13,SQ
4,CJ
48,C3
2,HQ
21,SA
47,H10
39,HA
48,C3
18,S4
13,SQ
22,H7
30,S9
50,D6
15,H2
43,H5
16,S8
2,HQ
7,HK
10,CK
36,C9
6,D10
47,H10
33,D5
29,D8
38,SJ
6,D10
